collected_at,sido,hpid,dutyName,symBlkMsgTyp,symTypCod,symTypCodMag,symBlkMsg,symBlkSttDtm,symBlkEndDtm,dutyAddr,emcOrgCod,rnum,symOutDspMth,symOutDspYon,trtPrtCodMag
2026-09-24 21:00:00,서울특별시,A1100013,한양대학교병원,응급,Y000,응급실,소아신경분과 의료진 인력부족으로 관련 환자 진료불가,20260921090000,20260928085900,서울특별시 성동구 왕십리로 222-1 (사근동),A1100013,61,자동,차단,소아청소년과
2026-09-24 21:00:00,서울특별시,A1100013,한양대학교병원,응급,Y000,응급실,"응급실 인력부족으로 비응급, 경증환자 수용자제",20260921090000,20260928090000,서울특별시 성동구 왕십리로 222-1 (사근동),A1100013,62,자동,차단,응급실
2026-09-24 21:00:00,서울특별시,A1100014,고려대학교의과대학부속구로병원,응급,Y000,응급실,"이비인후과 - 평일 야간, 주말, 공휴일- 응급수술 및 진료, 전원 수용 불가",20260921100000,20260928095900,"서울특별시 구로구 구로동로 148, 고려대부속구로병원 (구로동)",A1100014,63,자동,차단,이비인후과
2026-09-24 21:00:00,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,"환자 수용 가능(평일 08:00 ~ 20:00), 그 외 시간은 진료 제한",20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,64,자동,차단,안과
2026-09-24 21:00:00,서울특별시,A1100016,인제대학교상계백병원,중증,Y0112,산부인과 응급(산과수술),의료진 부족으로 수용 어려움,20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,65,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100016,인제대학교상계백병원,중증,Y0111,산부인과 응급(분만),의료진 부족으로 수용 어려움,20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,66,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,[진료제한] 인력 부족으로 사전 문의 요망,20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,67,자동,차단,소아청소년과
2026-09-24 21:00:00,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,[진료제한] 인력 부족으로 사전 문의 요망,20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,68,자동,차단,산부인과
2026-09-24 21:00:00,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,"환자 수용 가능(평일 09:00~20:00), 두경부 전문 인력 부족으로 진료 제한",20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,69,자동,차단,이비인후과
2026-09-24 21:00:00,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,"환자 수용 가능 (주말 10:00 ~ 22:00), 그 외 시간은 진료 제한",20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,70,자동,차단,성형외과
2026-09-24 21:00:00,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,"환자 수용 가능(월~목 24시간, 금 08:00 ~ 17:00), 그 외 시간은 진료 제한",20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,71,자동,차단,치과
2026-09-24 21:00:00,서울특별시,A1100017,서울대학교병원,응급,Y000,응급실,비뇨의학과 : 신환 진료 불가,20260922000000,20260928235900,서울특별시 종로구 대학로 101 (연건동),A1100017,72,자동,차단,비뇨의학과
2026-09-24 21:00:00,서울특별시,A1100020,의료법인한전의료재단 한일병원,응급,Y000,응급실,18세 미만 단순 외상 제외한 환자 수용 불가,20260923000000,20260930235900,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",A1100020,73,자동,차단,소아청소년과
2026-09-24 21:00:00,서울특별시,A1100021,삼육서울병원,응급,Y000,응급실,일-금 9-22시 까지 진료 가능. 토요일 진료 불가. 본원 안과 수술 환자는 진료 가능,20260922090000,20260929235900,서울특별시 동대문구 망우로 82 (휘경동),A1100021,74,자동,차단,안과
2026-09-24 21:00:00,서울특별시,A1100021,삼육서울병원,응급,Y000,응급실,"일과시간(일-목 9~17, 금9~12)이후 본원 치료중인 환자 이외 소아청소년과 입원불가, 응급의학과 의사에 의한 부분 진료 가능",20260920000000,20260927235900,서울특별시 동대문구 망우로 82 (휘경동),A1100021,75,자동,차단,소아청소년과
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,"[안과] 08:00~22:00 진료가능, 단, 추석연휴(9.24-9.26) 24시간 진료",20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,76,자동,차단,안과
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,*인력부족으로 자살 사고 및 중독 진료불가,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,77,자동,차단,기타 진료과
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,[소아청소년과] 진료불가,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,78,자동,차단,소아청소년과
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,"[피부과] 평일 07:00-22:00에만 진료(단,토요일은 24시간 진료)",20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,79,자동,차단,피부과
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,"[이비인후과] 일요일 8am이후, 월요일 8am~5pm이후 진료불가",20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,80,자동,차단,이비인후과
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,[성형외과] 평일 주간(08:00-17:00)에만 진료가능,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,81,자동,차단,성형외과
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,*의료진 부족으로 119 내원시 모든 환자 사전 수용여부 확인 후 내원,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,82,자동,차단,응급실
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,"[산부인과] 분만 관련 산모진료는 불가, 산과/부인과 수술은 평일 주간(08:00-17:00)만 진료가능",20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,83,자동,차단,산부인과
2026-09-24 21:00:00,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,[정신건강의학과] 평일 주간(08:00-17:00)에만 진료가능,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,84,자동,차단,정신건강의학과
2026-09-24 21:00:00,서울특별시,A1100035,서울특별시서울의료원,중증,Y0171,영상의학혈관중재(성인),불가능메세지등록,20260924130000,20260928080000,서울특별시 중랑구 신내로 156 (신내동),A1100035,85,자동,차단,영상의학과
2026-09-24 21:00:00,서울특별시,A1100039,경찰병원,응급,Y000,응급실,"월, 수, 목 17:30~익일 08:30 정형외과 진료만 가능",20260923173000,20260930173000,"서울특별시 송파구 송이로 123, 국립경찰병원 (가락동)",A1100039,86,자동,차단,응급실
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0020,뇌경색의 재관류중재술,불가능메세지등록,20260924140000,20260928080000,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,87,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0171,영상의학혈관중재(성인),불가능메세지등록,20260924000000,20260928080000,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,88,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0111,산부인과 응급(분만),불가능메세지등록,20260924000000,20260928080000,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,89,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0032,뇌출혈수술(거미막하 출혈 외),불가능메세지등록,20260924000000,20260928080000,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,90,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0112,산부인과 응급(산과수술),불가능메세지등록,20260924000000,20260928080000,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,91,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0052,담낭담관질환(담도포함질환),불가능메세지등록,20260924000000,20260928080000,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,92,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0031,뇌출혈수술(거미막하 출혈),신경외과 관련 두부외상/의식저하 수용불가,20260924000000,20260927235900,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,93,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0032,뇌출혈수술(거미막하 출혈 외),신경외과 관련 두부외상/의식저하 수용불가,20260924000000,20260927235900,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,94,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100040,서울특별시보라매병원,중증,Y0031,뇌출혈수술(거미막하 출혈),불가능메세지등록,20260924000000,20260928080000,서울특별시 동작구 보라매로5길 20 (신대방동),A1100040,95,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100041,의료법인서울효천의료재단 에이치플러스양지병원,응급,Y000,응급실,"흉부외과, 피부과, 안과, 치과 진료과 미개설로 인해 진료 불가합니다.",20260917000000,20260924235900,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",A1100041,96,자동,차단,기타 진료과
2026-09-24 21:00:00,서울특별시,A1100043,강동경희대학교병원,응급,Y000,응급실,의료진 부재로 두경부파트 응급 진료 일부 제한,20260923080000,20260927080000,서울특별시 강동구 동남로 892 (상일동),A1100043,97,자동,차단,이비인후과
2026-09-24 21:00:00,서울특별시,A1100043,강동경희대학교병원,응급,Y000,응급실,의료진 부재로 인한 응급실 진료 불가,20260920000000,20260927235900,서울특별시 강동구 동남로 892 (상일동),A1100043,98,자동,차단,치과
2026-09-24 21:00:00,서울특별시,A1100043,강동경희대학교병원,응급,Y000,응급실,의료진 부재로 인한 응급실 진료 불가,20260920000000,20260927235900,서울특별시 강동구 동남로 892 (상일동),A1100043,99,자동,차단,정신건강의학과
2026-09-24 21:00:00,서울특별시,A1100043,강동경희대학교병원,응급,Y000,응급실,의료진 부재로 인한 응급실 진료 불가,20260920000000,20260927235900,서울특별시 강동구 동남로 892 (상일동),A1100043,100,자동,차단,성형외과
2026-09-24 21:00:00,서울특별시,A1100048,노원을지대학교병원,중증,Y0010,심근경색의 재관류중재술,"심근경색의 재관류중재술 야간(18:00 ~ 08:00),주말, 공휴일 불가",20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,101,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,안과 토요일 낮12시ㅡ월요일 08시까지 불가,20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,102,자동,차단,안과
2026-09-24 21:00:00,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,응급실 119구급대원께서는 문의 후 이송 부탁드립니다,20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,103,자동,차단,응급실
2026-09-24 21:00:00,서울특별시,A1100048,노원을지대학교병원,중증,Y0091,기관지 응급내시경(성인),"기관지 응급내시경(성인) 야간(18:00 ~ 08:00) ,주말, 공휴일 불가",20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,104,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,"순환기내과 인력부족 CAG불가 야간(18:00 ~ 08:00까지 불가능), 주말, 공휴일 불가",20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,105,자동,차단,순환기내과
2026-09-24 21:00:00,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,소아청소년과 진료가능 시간 (월~금 08:00 ~ 18:00) 이외 시간은 진료 불가,20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,106,자동,차단,소아청소년과
2026-09-24 21:00:00,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,소아청소년과 24개월미만 진료불가,20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,107,자동,차단,소아청소년과
2026-09-24 21:00:00,서울특별시,A1100048,노원을지대학교병원,중증,Y0082,위장관 응급내시경(영유아),"위장관 응급내시경(영유아) 야간(17:00 ~ 09:00), 주말, 공휴일 불가",20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,108,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100051,혜민병원,중증,Y0051,담낭담관질환(담낭질환),불가능메세지등록,20260924000000,20261001000000,서울특별시 광진구 자양로 85 (자양동),A1100051,109,자동,차단,응급의학과
2026-09-24 21:00:00,서울특별시,A1100051,혜민병원,중증,Y0032,뇌출혈수술(거미막하 출혈 외),불가능메세지등록,20260924000000,20261001000000,서울특별시 광진구 자양로 85 (자양동),A1100051,110,자동,차단,응급의학과
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,중증,Y0031,뇌출혈수술(거미막하 출혈),"* 목, 토 수술 불가(마취과 부재)",20260924080000,20260925080000,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,111,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,응급,Y000,응급실,"* 목, 토 수술 불가(마취과 부재)",20260924000000,20260928080000,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,112,자동,차단,기타 진료과
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,응급,Y000,응급실,ㆍ유효 CRRT 기계 확인 후 가능,20260923180000,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,113,자동,차단,신장내과
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,중증,Y0042,대동맥응급(복부),"** 대동맥 응급 흉부, 복부 주말 불가",20260923175600,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,114,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,응급,Y000,응급실,"** 소아환자 24개월 이상 경증환자 평일 09:00~17:00 가능, *세부분과 치료: 소아청소년과 확인 필요",20260923175500,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,115,자동,차단,응급실
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,응급,Y000,응급실,** 중증외상환자는 서울권역외상센터 핫라인으로 사전 연락 필요,20260923175500,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,116,자동,차단,응급실
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,응급,Y000,응급실,** 진료과 사정으로 소아외상 진료 불가,20260923175500,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,117,자동,차단,병상 또는 장비
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,중증,Y0092,기관지 응급내시경(영유아),진료과 사정으로 응급기관지내시경 불가,20260923175400,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,118,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,중증,Y0091,기관지 응급내시경(성인),진료과 사정으로 응급기관지내시경 불가,20260923175400,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,119,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,응급,Y000,응급실,** 진료과 사정으로 혈액종양내과 진료 불가,20260923175400,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,120,자동,차단,혈액·종양내과
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,중증,Y0032,뇌출혈수술(거미막하 출혈 외),진료과 사정으로 뇌혈관조영술 불가,20260923175400,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,121,자동,차단,신경외과
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,응급,Y000,응급실,"** 진료과 사정으로 성형외과, 안과 진료 불가",20260923175400,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,122,자동,차단,기타 진료과
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,중증,Y0060,복부응급수술(비외상),진료과 사정으로 복부 응급수술 불가,20260923175400,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,123,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100052,국립중앙의료원,중증,Y0020,뇌경색의 재관류중재술,진료과 사정으로 뇌혈관조영술 불가,20260923175400,20260930235900,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",A1100052,124,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100053,한국보훈복지의료공단 중앙보훈병원,응급,Y000,응급실,내과계중환자실 부족으로 인해 내과계중환자 수용불가,20260921130200,20260928090000,서울특별시 강동구 진황도로61길 53 (둔촌동),A1100053,125,자동,차단,병상 또는 장비
2026-09-24 21:00:00,서울특별시,A1100054,성애의료재단성애병원,중증,Y0032,뇌출혈수술(거미막하 출혈 외),불가능메세지등록,20260923173000,20260928083000,"서울특별시 영등포구 여의대방로53길 22 (신길동, 성애병원)",A1100054,126,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100054,성애의료재단성애병원,중증,Y0141,응급투석(HD),불가능메세지등록,20260923150000,20260928090000,"서울특별시 영등포구 여의대방로53길 22 (신길동, 성애병원)",A1100054,127,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100054,성애의료재단성애병원,중증,Y0081,위장관 응급내시경(성인),불가능메세지등록,20260923150000,20260928090000,"서울특별시 영등포구 여의대방로53길 22 (신길동, 성애병원)",A1100054,128,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100054,성애의료재단성애병원,중증,Y0142,응급투석(CRRT),불가능메세지등록,20260923150000,20260928090000,"서울특별시 영등포구 여의대방로53길 22 (신길동, 성애병원)",A1100054,129,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100223,서울특별시서남병원,중증,Y0051,담낭담관질환(담낭질환),ERCP 불가,20260923000000,20260930235900,서울특별시 양천구 신정이펜1로 20 (신정동),A1100223,130,자동,차단,
2026-09-24 21:00:00,서울특별시,A1100223,서울특별시서남병원,중증,Y0113,산부인과 응급(부인과수술),외래진료만 가능,20260923000000,20260930235900,서울특별시 양천구 신정이펜1로 20 (신정동),A1100223,131,자동,차단,
2026-09-24 21:00:00,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,성형외과 인력부재로 응급실에서 성형외과 단순 봉합 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,132,자동,차단,성형외과
2026-09-24 21:00:00,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,안과 인력부재로 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,133,자동,차단,안과
2026-09-24 21:00:00,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,응급실에서 DI 환자 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,134,자동,차단,기타 진료과
2026-09-24 21:00:00,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,"치과 인력부재로 주말, 공휴일, 소아 치과 진료 불가",20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,135,자동,차단,치과
2026-09-24 21:00:00,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,피부과 인력부재로 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,136,자동,차단,피부과
2026-09-24 21:00:00,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,"비뇨의학과 인력부재로 응급시술, 수술 불가",20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,137,자동,차단,비뇨의학과
2026-09-24 21:00:00,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,정신건강의학과 인력부재로 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,138,자동,차단,정신건강의학과
2026-09-24 21:00:00,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,이비인후과 인력부재로 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,139,자동,차단,이비인후과
2026-09-24 21:00:00,서울특별시,A1121013,가톨릭대학교은평성모병원,응급,Y000,응급실,정신건강의학과(응급실 진료불가),20260921080000,20260928075900,서울특별시 은평구 통일로 1021 (진관동),A1121013,140,자동,차단,정신건강의학과
2026-09-24 21:00:00,서울특별시,A1121013,가톨릭대학교은평성모병원,응급,Y000,응급실,"금요일 18 시~일요일 18 시소아신경과 진료불가(소아신경 의사 부재/ 단 본원 소아신경 f/u환아는 소아응급실 진료있는 날 응급실에서 진료가능 ), 소아청소년과 중증환자 수용불가",20260921080000,20260928075900,서울특별시 은평구 통일로 1021 (진관동),A1121013,141,자동,차단,소아청소년과
2026-09-24 21:00:00,서울특별시,A1121013,가톨릭대학교은평성모병원,응급,Y000,응급실,치과  (응급실 진료불가 ),20260921080000,20260928075900,서울특별시 은평구 통일로 1021 (진관동),A1121013,142,자동,차단,치과
2026-09-24 21:00:00,서울특별시,A1121013,가톨릭대학교은평성모병원,응급,Y000,응급실,"심혈관질환 전용 핫라인: 010-7317-2540  (심장/대동맥수술, 급성심근경색, 심부전등)",20260921080000,20260928075900,서울특별시 은평구 통일로 1021 (진관동),A1121013,143,자동,차단,순환기내과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[산부인과/산과] 임신 14주 이내 복통, 출혈, 유산의심, 단순 태아 심박동 확인 수용 불가능(원내 직원 포함)",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,1,자동,차단,산부인과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,[정신건강의학과] 정신과적 응급입원 평일 9A~6P만 가능 이외 주말 및 공휴일 수용불가능,20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,2,자동,차단,정신건강의학과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,[신경외과] 경증 두부외상 수용 불가능,20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,3,자동,차단,신경외과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[소아청소년과] 소아위장관 정규 내시경 화 오전만 가능, 단순 위장관염 수용 불가능",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,4,자동,차단,소아청소년과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,[소아청소년과] 생후 28일 이내 신생아 평일 8A~5P 진료가능 이외 주말 및 공휴일 수용불가능,20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,5,자동,차단,소아청소년과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[혈액종양내과] 타원 진료 중인 암 환자, 호스피스/연고지 목적으로 내원하는 환자 수용불가능",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,6,자동,차단,혈액·종양내과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,[정형외과] 사지접합술 제외한 응급수술 가능,20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,7,자동,차단,정형외과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[안과] 주중 8A~10P, 주말 및 공휴일 8A~8P 진료가능",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,8,자동,차단,안과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[호흡기내과] 활력징후 안정적인 단순 폐렴, 본원 호흡기 f/u한 적 없는 요양병원 장기입원 환자의 폐렴환자 수용불가",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,9,자동,차단,호흡기내과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[성형외과] 성형외과적 봉합은 안면부 깊은 열상 또는 혈관,신경,힘줄 손상이 의심되는 수부 열상만 가능(이외 불가)",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,10,자동,차단,성형외과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[감염내과] 경증코로나, 단순 봉와직염 수용 불가능",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,11,자동,차단,감염내과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[류마티스내과] 통풍 신초진환자 수용불가, 단 본과 기 진료환자 수용가능",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,12,자동,차단,류마티스내과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[신장내과] 단순 요로감염, 합병증 없는 신우신염 수용 불가능",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,13,자동,차단,신장내과
2026-09-24 21:00:00,경기도,A2100001,분당서울대학교병원,응급,Y000,응급실,"[비뇨의학과] 응급수술 불가능(고환염전, 골반내 비뇨기외상,신장외상,지속발기증 등)",20260922000000,20260929235900,"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A2100001,14,자동,차단,비뇨의학과
2026-09-24 21:00:00,경기도,A2100002,아주대학교병원,응급,Y000,응급실,"안과 안외상 파트 주치의 부재로 진료, 수술, 입원 및 전원 일시적 불가",20260923000000,20260926070000,경기도 수원시 영통구 월드컵로 164 (원천동),A2100002,15,자동,차단,안과
2026-09-24 21:00:00,경기도,A2100002,아주대학교병원,응급,Y000,응급실,소아심장분과 의료진 부재로 인해 소아심장환자의 진료 및 입원 일시적 불가(가와사키환자 포함),20260922120000,20260925120000,경기도 수원시 영통구 월드컵로 164 (원천동),A2100002,16,자동,차단,소아청소년과
