hpid,name,emcls,emcls_name,addr,tel_main,tel_er,lat,lon,sido
A1100253,서울고든병원,G009,응급실운영신고기관,"서울특별시 강서구 양천로 600, 파인블루빌딩 지하1층,2,7,8층 ,9,10호 (등촌동)",1670-0124,02-2083-0554,37.5554767520191,126.864673727749,서울특별시
A1100017,서울대학교병원,G001,권역응급의료센터,서울특별시 종로구 대학로 101 (연건동),02-1588-5700,02-2072-2475,37.57966608924356,126.99896308412191,서울특별시
A1107402,서울대학교치과병원,G009,응급실운영신고기관,서울특별시 종로구 대학로 101 (연건동),1522-2700,02-6256-3362,37.5804523853297,126.997196437908,서울특별시
A1100050,서울성심병원,G007,지역응급의료기관,"서울특별시 동대문구 왕산로 259, 서울성심병원 (청량리동)",02-966-1616,02-966-1616,37.58419129209865,127.04983805981972,서울특별시
A1100029,서울적십자병원,G007,지역응급의료기관,"서울특별시 종로구 새문안로 9, 적십자병원 (평동)",02-2002-8000,02-2002-8888,37.56715536263689,126.96699861289684,서울특별시
A1100022,서울특별시동부병원,G007,지역응급의료기관,서울특별시 동대문구 무학로 124 (용두동),02-920-9114,02-920-9119,37.57539886464885,127.03140257525507,서울특별시
A1100040,서울특별시보라매병원,G006,지역응급의료센터,서울특별시 동작구 보라매로5길 20 (신대방동),02-870-2114,02-870-2119,37.4937184009319,126.92404876254014,서울특별시
A1100223,서울특별시서남병원,G007,지역응급의료기관,서울특별시 양천구 신정이펜1로 20 (신정동),1566-6688,02-6300-9119,37.51201935883779,126.8331299304024,서울특별시
A1100035,서울특별시서울의료원,G001,권역응급의료센터,서울특별시 중랑구 신내로 156 (신내동),02-2276-7000,02-2276-7000,37.61286931510163,127.0980910949257,서울특별시
A1100172,서울현대병원,G009,응급실운영신고기관,"서울특별시 강북구 도봉로 374 (번동, 서울현대병원)",02-1588-6853,02-902-9119,37.6402559204261,127.028504374531,서울특별시
A1100028,성심의료재단강동성심병원,G006,지역응급의료센터,서울특별시 강동구 성안로 150 (길동),02-2224-2114,02-2224-2358,37.53598408220376,127.13526354631517,서울특별시
A1100054,성애의료재단성애병원,G006,지역응급의료센터,"서울특별시 영등포구 여의대방로53길 22 (신길동, 성애병원)",02-840-7114,02-840-7115,37.51205044957338,126.92236733617031,서울특별시
A1100032,세란병원,G007,지역응급의료기관,서울특별시 종로구 통일로 256 (무악동),02-737-0181,02-737-0181,37.57534016994642,126.9577071892358,서울특별시
A1100004,순천향대학교부속서울병원,G006,지역응급의료센터,서울특별시 용산구 대사관로 59 (한남동),02-709-9114,02-709-9117,37.53384172231443,127.00441798640304,서울특별시
A1100063,신촌연세병원,G009,응급실운영신고기관,"서울특별시 마포구 서강로 110, 지2층~6층 (신수동)",02-337-7582,02-337-7582,37.5525892651719,126.933734666413,서울특별시
A1100045,씨엠병원,G007,지역응급의료기관,"서울특별시 영등포구 영등포로36길 13 (영등포동4가, 충무병원)",02-2678-0001,070-4698-7811,37.518848328762154,126.90367981067837,서울특별시
A1100015,연세대학교의과대학강남세브란스병원,G006,지역응급의료센터,"서울특별시 강남구 언주로 211, 강남세브란스병원 (도곡동)",02-2019-3114,02-2019-3333,37.492806984645476,127.04631254186798,서울특별시
A1100007,연세대학교의과대학세브란스병원,G006,지역응급의료센터,서울특별시 서대문구 연세로 50-1 (신촌동),02-2228-0114,02-2227-7777,37.56211711412639,126.94082769649863,서울특별시
A1120432,올바로병원,G009,응급실운영신고기관,"서울특별시 서초구 명달로 102, 서원빌딩 1-6층 (서초동)",02-587-8875,070-4875-2619,37.4862288033541,127.004386280268,서울특별시
A1100042,우리들병원,G009,응급실운영신고기관,서울특별시 강서구 하늘길 70 (과해동),02-2660-7500,02-2660-7057,37.56199597494205,126.7963653099318,서울특별시
A1100152,은평연세병원,G009,응급실운영신고기관,서울특별시 은평구 연서로 177 (갈현동),02-388-8114,02-388-0119,37.6146922208583,126.917472218592,서울특별시
A1100025,의료법인동신의료재단동신병원,G007,지역응급의료기관,"서울특별시 서대문구 연희로 272, 동신병원 본관동 (홍은동)",02-396-9161,02-396-9161,37.58110428173239,126.93658306608872,서울특별시
A1100041,의료법인서울효천의료재단에이치플러스양지병원,G006,지역응급의료센터,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",02-1877-8875,070-4665-9119,37.48427507045319,126.93253922577287,서울특별시
A1100030,의료법인성화의료재단대한병원,G009,응급실운영신고기관,"서울특별시 강북구 도봉로 301 (수유동, 대한병원)",02-903-3232,02-905-9110,37.63547043209498,127.02267251878474,서울특별시
A1100255,의료법인인봉의료재단영등포병원,G009,응급실운영신고기관,서울특별시 영등포구 당산로31길 10 (당산동3가),02-2635-2809,02-2632-0013,37.526858089517,126.89561402986,서울특별시
A1100023,의료법인청구성심병원,G007,지역응급의료기관,서울특별시 은평구 통일로 873 (갈현동),02-350-3300,02-383-0129,37.62079154435882,126.91955399169245,서울특별시
A1100075,의료법인풍산의료재단동부제일병원,G007,지역응급의료기관,"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",02-437-5011,02-490-8880,37.60067564592665,127.1090292210168,서울특별시
A1100020,의료법인한전의료재단 한일병원,G006,지역응급의료센터,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",02-901-3114,02-901-3119,37.64611570419094,127.02902417950423,서울특별시
A1100005,이화여자대학교의과대학부속목동병원,G001,권역응급의료센터,서울특별시 양천구 안양천로 1071 (목동),02-2650-5114,02-2650-5911,37.53654282637804,126.8862159683056,서울특별시
A1120796,이화여자대학교의과대학부속서울병원,G006,지역응급의료센터,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",1522-7000,02-6986-5119,37.557261149,126.8362659275,서울특별시
A1100016,인제대학교상계백병원,G006,지역응급의료센터,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",02-950-1114,02-950-1119,37.6485812672986,127.06311619032103,서울특별시
A1122381,재단법인베스티안재단베스티안서울병원,G009,응급실운영신고기관,서울특별시 성동구 왕십리로 382 (하왕십리동),02-3452-7575,02-6211-7965,37.5651102845783,127.028019796271,서울특별시
A1100009,재단법인아산사회복지재단서울아산병원,G006,지역응급의료센터,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",02-3010-3114,02-3010-3333,37.526563966361216,127.10823825113607,서울특별시
A1100003,중앙대학교병원,G006,지역응급의료센터,서울특별시 동작구 흑석로 102 (흑석동),1800-1114,02-6299-1338,37.50707428493414,126.96079378447554,서울특별시
A1100057,차의과학대학교강남차병원,G009,응급실운영신고기관,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",02-3468-3000,02-3468-3060,37.506800025850865,127.03466865188072,서울특별시
A1117070,최원호병원,G009,응급실운영신고기관,"서울특별시 은평구 서오릉로 45, 최원호병원 (녹번동)",02-1588-3797,02-3156-8119,37.604769594378,126.923855760856,서울특별시
A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,G006,지역응급의료센터,서울특별시 서초구 반포대로 222 (반포동),0215881511,02-2258-2370,37.501800804785276,127.00472725970137,서울특별시
A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),G001,권역응급의료센터,"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",1577-0083,02-920-5374,37.58715608002366,127.02647086385966,서울특별시
A1100163,한강수병원,G009,응급실운영신고기관,"서울특별시 영등포구 영등포로 83, 한강수병원 (양평동1가)",02-1800-7119,02-2063-8413,37.5224047841717,126.890913736375,서울특별시
A1100053,한국보훈복지의료공단 중앙보훈병원,G006,지역응급의료센터,서울특별시 강동구 진황도로61길 53 (둔촌동),02-2225-1111,02-2225-1100,37.528220900896635,127.14671886173552,서울특별시
A1100027,한국원자력의학원원자력병원,G007,지역응급의료기관,"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",02-970-2114,02-970-2620,37.628815981330355,127.08269315796588,서울특별시
A1100055,한림대학교강남성심병원,G006,지역응급의료센터,"서울특별시 영등포구 신길로 1 (대림동, 강남성심병원)",02-829-5114,02-829-5119,37.4932492859,126.9086725295,서울특별시
A1100038,한림대학교한강성심병원,G009,응급실운영신고기관,"서울특별시 영등포구 버드나루로7길 12 (영등포동7가, 한강성심병원)",02-2639-5114,02-2639-5555,37.52346674579277,126.91033000120589,서울특별시
A1100013,한양대학교병원,G001,권역응급의료센터,서울특별시 성동구 왕십리로 222-1 (사근동),02-2290-8114,02-2290-8284,37.559944533564746,127.04488284061982,서울특별시
A1100051,혜민병원,G007,지역응급의료기관,서울특별시 광진구 자양로 85 (자양동),02-2049-9000,02-2049-9119,37.535315660180416,127.08360130258502,서울특별시
A1100019,홍익병원,G007,지역응급의료기관,"서울특별시 양천구 목동로 225, 홍익병원본관 (신정동)",02-2693-5555,02-2600-0777,37.52844147447355,126.8636640030062,서울특별시
A1100049,희명병원,G007,지역응급의료기관,서울특별시 금천구 시흥대로 244 (시흥동),02-804-0002,02-809-0122,37.45567063464179,126.90056251863875,서울특별시
A1800441,세종충남대학교병원,G006,지역응급의료센터,"세종특별자치시 보듬7로 20, 세종충남대학교병원 (도담동)",1800-3114,044-995-3010,36.5195133641377,127.257942661368,세종특별자치시
A1800417,의료법인 영제 의료재단 엔케이세종병원,G007,지역응급의료기관,"세종특별자치시 한누리대로 161, 세종시 NK리움힐 상가 1~8층 (나성동)",044-850-7700,044-850-7777,36.47962250753158,127.26225618927695,세종특별자치시
A1700023,(의)내경의료재단울산제일병원,G009,응급실운영신고기관,울산광역시 남구 남산로354번길 26 (신정동),052-220-3300,052-220-3334,35.54823820112527,129.30701143429678,울산광역시
A1700010,굿모닝병원,G009,응급실운영신고기관,울산광역시 남구 삼산로 110 (달동),052-259-9000,052-259-9119,35.535010719916684,129.31995893362847,울산광역시
A1700001,서울산보람병원,G007,지역응급의료기관,"울산광역시 울주군 삼남읍 중평로 53, 서울산보람병원",052-255-7114,052-255-7119,35.55991148325753,129.12071299840133,울산광역시
A1700003,울산병원,G006,지역응급의료센터,울산광역시 남구 월평로171번길 13 (신정동),052-259-5000,052-259-5119,35.54621707569275,129.32309962689618,울산광역시
A1700007,울산엘리야병원,G009,응급실운영신고기관,울산광역시 북구 호계로 285 (호계동),052-290-2100,052-290-2119,35.62891129475159,129.350630148322,울산광역시
A1700002,의료법인동강의료재단동강병원,G006,지역응급의료센터,울산광역시 중구 태화로 239 (태화동),052-241-1114,052-241-1190,35.55340950863559,129.30194290200077,울산광역시
A1701489,의료법인동강의료재단동천동강병원,G009,응급실운영신고기관,"울산광역시 중구 외솔큰길 215 (남외동, 동천동강병원)",052-702-3114,052-702-3456,35.5685460268,129.350477985,울산광역시
A1700025,의료법인송은의료재단울산시티병원,G006,지역응급의료센터,울산광역시 북구 산업로 1007 (연암동),052-280-9000,052-280-9119,35.58285370330335,129.35905740278506,울산광역시
A1700036,의료법인에스엠씨의료재단울산세민병원,G009,응급실운영신고기관,울산광역시 중구 학성로 184 (학성동),052-290-0114,052-290-0119,35.556584160908145,129.33096884743864,울산광역시
A1700011,의료법인은성의료재단좋은삼정병원,G007,지역응급의료기관,울산광역시 남구 북부순환도로 51 (무거동),052-220-7500,052-220-7600,35.55282641650826,129.26899792409964,울산광역시
A1700028,의료법인정안의료재단중앙병원,G006,지역응급의료센터,"울산광역시 남구 문수로 472, 중앙병원 (신정동)",052-226-1100,052-226-1119,35.53208761614168,129.3048401436768,울산광역시
A1700004,학교법인울산공업학원울산대학교병원,G001,권역응급의료센터,"울산광역시 동구 대학병원로 25, 울산대학교병원 (전하동)",052-250-7000,052-250-7000,35.5200593154,129.4288047478,울산광역시
A1400008,(의)성세의료재단 뉴성민병원,G007,지역응급의료기관,인천광역시 서해구 신석로 70 (석남동 523-1번지)  (석남동),032-726-1000,032-726-1119,37.5089936801167,126.669478649026,인천광역시
A1403699,(의)성세의료재단 영종국제병원,G009,응급실운영신고기관,"인천광역시 영종구 하늘별빛로65번길 7-9, 3,4층 (중산동)",032-721-3003,032-721-3003,37.48847125467195,126.56466845236999,인천광역시
A1400015,가톨릭관동대학교국제성모병원,G006,지역응급의료센터,"인천광역시 서구 심곡로100번길 25 (심곡동, 인천국제성모병원)",1600-8291,032-290-3065,37.542372653918065,126.68360486878781,인천광역시
A1400012,가톨릭대학교 인천성모병원,G006,지역응급의료센터,인천광역시 부평구 동수로 56 (부평동),032-280-6364,032-280-6107,37.4845586499062,126.724708130675,인천광역시
A1400010,검단탑병원,G006,지역응급의료센터,인천광역시 검단구 청마로19번길 5 (당하동),032-590-0114,032-590-0077,37.59241914491385,126.6710400927469,인천광역시
A1400045,국제바로병원,G009,응급실운영신고기관,"인천광역시 남동구 석정로 518, 1층일부, 2층일부 ~ 9층 (간석동)",032-722-8585,032-722-8911,37.4655067884563,126.693226276277,인천광역시
A1400032,근로복지공단인천병원,G009,응급실운영신고기관,인천광역시 부평구 무네미로 446 (구산동),032-500-0114,,37.476349746510174,126.75331590774624,인천광역시
A1404358,더나눔병원,G009,응급실운영신고기관,"인천광역시 미추홀구 독배로 408-1, 4~8층 (용현동)",032-888-7755,032-888-7755,37.455819376431,126.650142764193,인천광역시
A1403617,비에스종합병원,G007,지역응급의료기관,인천광역시 강화군 강화읍 충렬사로 31,032-290-0001,032-290-0119,37.7360530472,126.4857069547,인천광역시
A1400013,안은의료재단 부평세림병원,G006,지역응급의료센터,"인천광역시 부평구 부평대로 175 (청천동, 세림병원)",032-509-5555,032-509-5777,37.50684250997099,126.71994675790395,인천광역시
A1400005,온누리병원,G007,지역응급의료기관,인천광역시 검단구 완정로 199 (왕길동),032-567-6200,032-568-9112,37.60280557009656,126.65430866269227,인천광역시
A1400001,의료법인 길의료재단 길병원,G001,권역응급의료센터,"인천광역시 남동구 남동대로774번길 21 (구월동, 가천대학교길병원)",1577-2299,032-460-3012,37.45208024654252,126.70916173607195,인천광역시
A1400011,의료법인 나사렛의료재단 나사렛국제병원,G006,지역응급의료센터,"인천광역시 연수구 먼우금로 98 (동춘동, 나사렛국제병원)",032-899-9999,032-899-9699,37.4079911136402,126.67046935782248,인천광역시
A1400003,의료법인 루가의료재단 나은병원,G006,지역응급의료센터,"인천광역시 서해구 원적로 23 (가좌동, 원적로 27번길 11(가좌동))",032-584-0114,032-584-4119,37.4890534064866,126.679450677348,인천광역시
A1400007,의료법인 성수의료재단 인천백병원,G007,지역응급의료기관,인천광역시 제물포구 샛골로 214 (송림동),032)765-7070,032-280-8119,37.4772581429266,126.648504056866,인천광역시
A1400014,의료법인인성의료재단한림병원,G006,지역응급의료센터,인천광역시 계양구 장제로 722 (작전동),032-540-9114,032-540-9119,37.53218449100167,126.73435495537973,인천광역시
A1400017,인천광역시의료원,G007,지역응급의료기관,"인천광역시 제물포구 방축로 217 (송림동, 인천광역시 의료원)",032-580-6000,032-580-6119,37.47884441174466,126.66861045817642,인천광역시
A1400037,인천광역시의료원백령병원,G007,지역응급의료기관,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",032-836-1731,032-836-1732,37.96801574541532,124.72111307252132,인천광역시
A1400009,인천기독병원,G007,지역응급의료기관,인천광역시 제물포구 답동로30번길 10 (율목동),032-270-8000,032-270-8300,37.47122873588076,126.63208102847187,인천광역시
A1403121,인천더드림병원,G009,응급실운영신고기관,인천광역시 계양구 계양대로 123(작전동),032-282-7575,032-282-7575,37.53499881280362,126.72225367019578,인천광역시
A1400016,인천사랑병원,G006,지역응급의료센터,인천광역시 미추홀구 미추홀대로 726 (주안동),032-425-2001,032-457-2119,37.4620681991805,126.680345104401,인천광역시
A1403372,인천세종병원,G006,지역응급의료센터,"인천광역시 계양구 계양문화로 20, 인천세종병원 (작전동)",032-240-8000,032-240-8119,37.5325382832,126.7368531237,인천광역시
A1400018,인천적십자병원,G007,지역응급의료기관,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",032-899-4000,032-899-4119,37.41832023831759,126.6896583217111,인천광역시
A1403871,인천힘찬종합병원,G007,지역응급의료기관,"인천광역시 남동구 논현로 72, 인천힘찬종합병원 (논현동)",032-1899-2220,032-459-3168,37.4010623210136,126.714686842521,인천광역시
A1400002,인하대학교의과대학부속병원,G001,권역응급의료센터,"인천광역시 제물포구 인항로 27-0 (신흥동3가,인하대학병원)",032-890-2114,032-890-2301,37.4584235016321,126.631868269228,인천광역시
A1400004,현대유비스병원,G007,지역응급의료기관,인천광역시 미추홀구 독배로 503 (숭의동),032-888-7575,032-890-5582,37.461743833494644,126.64314168953122,인천광역시
A1500019,KS병원,G006,지역응급의료센터,전남광주통합특별시 광산구 왕버들로 220 (수완동),062-975-9000,062-975-9119,35.197963178976366,126.83322475289853,전남광주통합특별시
A2600029,곡성사랑병원,G007,지역응급의료기관,전남광주통합특별시 곡성군 곡성읍 곡성로 761,061-360-6000,061-360-6008,35.27628370526432,127.2879760334259,전남광주통합특별시
A2600006,광양사랑병원,G007,지역응급의료기관,"전남광주통합특별시 광양시 공영로 71 (중동, (중동))",061797-7000,061-797-7119,34.93614549410383,127.6969510970332,전남광주통합특별시
A1500021,광주기독병원,G006,지역응급의료센터,전남광주통합특별시 남구 양림로 37 (양림동),062-650-5000,062-650-5119,35.136682861070376,126.91198438867642,전남광주통합특별시
A1500015,광주병원,G007,지역응급의료기관,전남광주통합특별시 북구 면앙로139번길 51 (두암동),062-260-7000,062-260-7119,35.178949208210625,126.9281507303555,전남광주통합특별시
A1500004,광주보훈병원,G007,지역응급의료기관,전남광주통합특별시 광산구 첨단월봉로 99 (산월동),062-602-6021,062-602-6119,35.207797211036485,126.84947860623933,전남광주통합특별시
A1502007,광주센트럴병원,G007,지역응급의료기관,"전남광주통합특별시 광산구 수완로 6, A동1,3,5,6층/B동동 (신가동)",062-950-9700,062-960-5119,35.185893735732634,126.82909951503984,전남광주통합특별시
A1500018,광주수완병원,G007,지역응급의료기관,전남광주통합특별시 광산구 임방울대로 370 (수완동),062-958-1111,062-958-1119,35.19303617477934,126.82420927535313,전남광주통합특별시
A1500009,광주씨티병원,G007,지역응급의료기관,전남광주통합특별시 남구 서문대로654번길 5 (진월동),062-460-7000,062-460-7119,35.11776253778263,126.8995475485602,전남광주통합특별시
A1500043,광주열린병원,G009,응급실운영신고기관,전남광주통합특별시 광산구 송도로 271 (송정동),062-610-9000,062-610-9119,35.13768234340966,126.79889471288638,전남광주통합특별시
A1500005,광주일곡병원,G007,지역응급의료기관,전남광주통합특별시 북구 양일로 309 (일곡동),062-608-7013,062-608-7119,35.20286119554041,126.89760857687219,전남광주통합특별시
A1500016,광주한국병원,G007,지역응급의료기관,전남광주통합특별시 서구 월드컵4강로 223 (쌍촌동),062-380-3000,062-380-3119,35.15618108764772,126.86880878336211,전남광주통합특별시
A1500003,광주현대병원,G007,지역응급의료기관,전남광주통합특별시 북구 설죽로 291 (용봉동),062-570-0114,062-570-0119,35.18565646419727,126.89798149528589,전남광주통합특별시
A1500007,광주희망병원,G007,지역응급의료기관,전남광주통합특별시 북구 하서로 429 (용두동),062-608-6000,062-608-6119,35.21344678097714,126.87471568685204,전남광주통합특별시
A2600061,구례병원,G007,지역응급의료기관,전남광주통합특별시 구례군 구례읍 동편제길 4,061780-3300,061-780-3200,35.215900947788214,127.46406009751603,전남광주통합특별시
A2600012,근로복지공단순천병원,G009,응급실운영신고기관,전남광주통합특별시 순천시 조례1길 24 (조례동),061-720-7575,,34.960325022571,127.524525911996,전남광주통합특별시
A2600667,금일마취통증의학과의원,G009,응급실운영신고기관,"전남광주통합특별시 완도군 금일읍 감목길 5, 금일마취통증의학과의원",061-553-3577,,34.349483798831656,127.0297611902535,전남광주통합특별시
A2600016,나주종합병원,G007,지역응급의료기관,전남광주통합특별시 나주시 영산로 5419 (성북동),061-330-6114,061-330-6112,35.03640277777778,126.72143611111112,전남광주통합특별시
A2600054,담양사랑병원,G007,지역응급의료기관,전남광주통합특별시 담양군 담양읍 천변7길 19,061-380-9000,061-380-9119,35.31524596036869,126.98263077003998,전남광주통합특별시
A2600003,대송의료재단무안병원,G007,지역응급의료기관,전남광주통합특별시 무안군 무안읍 몽탄로 65,061-450-3000,061-450-3119,34.99175918279295,126.48926066040337,전남광주통합특별시
A1500013,동아병원,G007,지역응급의료기관,전남광주통합특별시 남구 대남대로 238 (백운동),062-650-2500,062-650-2515,35.1347601218069,126.89990593135208,전남광주통합특별시
A2600020,목포기독병원,G007,지역응급의료기관,전남광주통합특별시 목포시 백년대로 303 (상동),061-280-7500,061-280-7119,34.80450726279005,126.4204245807054,전남광주통합특별시
A2600022,목포시의료원,G007,지역응급의료기관,"전남광주통합특별시 목포시 이로로 18 (용해동, (용해동))",061-260-6500,061-260-6400,34.80395500792446,126.40538707879497,전남광주통합특별시
A2600011,목포한국병원,G001,권역응급의료센터,전남광주통합특별시 목포시 영산로 483 (상동),061-270-5500,061-270-5666,34.8092145829474,126.4163391650001,전남광주통합특별시
A1500014,미래로21병원,G007,지역응급의료기관,전남광주통합특별시 서구 화운로 1 (화정동),062-450-1000,062-450-1119,35.14102639112141,126.88528864095338,전남광주통합특별시
A2600052,보성아산병원,G007,지역응급의료기관,전남광주통합특별시 보성군 미력면 가평길 36-17,061-850-3410,061-850-3119,34.775470518786,127.104284083365,전남광주통합특별시
A2602211,빛가람종합병원,G007,지역응급의료기관,전남광주통합특별시 나주시 정보화길 49-0 (빛가람동),061-820-0820,061-820-0909,35.024204844204,126.798747430459,전남광주통합특별시
A1500022,상무병원,G007,지역응급의료기관,전남광주통합특별시 서구 상무자유로 181-7 (치평동),062-600-7000,062-600-7119,35.15242290709782,126.85391840686486,전남광주통합특별시
A1500020,서광병원,G006,지역응급의료센터,전남광주통합특별시 서구 금화로59번길 6 (금호동),062-600-8000,062-600-8119,35.132568331498724,126.85552710578938,전남광주통합특별시
A2600019,성가롤로병원,G001,권역응급의료센터,전남광주통합특별시 순천시 순광로 221 (조례동),061-720-2000,061-720-6119,34.9634252378637,127.542308899549,전남광주통합특별시
A1500071,송정사랑병원,G009,응급실운영신고기관,"전남광주통합특별시 광산구 송도로 232 (송정동, 송정사랑병원)",062-949-9000,062-949-9119,35.13421179794,126.79736841847566,전남광주통합특별시
A2600008,순천제일병원,G007,지역응급의료기관,전남광주통합특별시 순천시 기적의도서관1길 3 (조례동),061-720-3413,061-720-3800,34.95422459893048,127.52385648056844,전남광주통합특별시
A2600004,순천중앙병원,G007,지역응급의료기관,전남광주통합특별시 순천시 장명로 5 (장천동),061-743-9021,061-749-5119,34.95165645129011,127.4844113418781,전남광주통합특별시
A1500006,신가병원,G007,지역응급의료기관,전남광주통합특별시 광산구 목련로 316 (신가동),062-610-8702,062-610-8119,35.177619444444446,126.8298,전남광주통합특별시
A2600010,여수전남병원,G007,지역응급의료기관,전남광주통합특별시 여수시 좌수영로 49   (광무동),061640-7128,061-640-7118,34.74501919502327,127.72808408876027,전남광주통합특별시
A2601742,여수한국병원,G009,응급실운영신고기관,전남광주통합특별시 여수시 여천체육공원길 10 (신기동),061-689-9132,061-689-9119,34.761243178966986,127.67509537253795,전남광주통합특별시
A2600014,여천전남병원,G006,지역응급의료센터,전남광주통합특별시 여수시 무선로 95   (선원동),061690-6000,061-690-6118,34.76918041182927,127.65404273510529,전남광주통합특별시
A2600015,영광종합병원,G007,지역응급의료기관,"전남광주통합특별시 영광군 영광읍 와룡로 3,",061-350-8000,061-350-8129,35.2841836238628,126.498940298383,전남광주통합특별시
A2600070,영암한국병원,G007,지역응급의료기관,전남광주통합특별시 영암군 영암읍 오리정길 8,061-470-7100,061-470-7118,34.794341315816496,126.70116990992958,전남광주통합특별시
E2600362,완도군노화읍보건지소,G009,응급실운영신고기관,"전남광주통합특별시 완도군 노화읍 노화로 813, 노화보건지소",061-550-6800,,34.17730585378432,126.57093792042261,전남광주통합특별시
A2600032,완도대성병원,G007,지역응급의료기관,전남광주통합특별시 완도군 완도읍 청해진동로 63,061-553-1234,061-554-9500,34.31716999454396,126.73556371420688,전남광주통합특별시
A1500010,운암한국병원,G007,지역응급의료기관,전남광주통합특별시 북구 북문대로 191 (운암동),062-608-8000,062-608-8119,35.18513334103592,126.86956982285518,전남광주통합특별시
A2600034,의료법인 거명의료재단 영광기독병원,G007,지역응급의료기관,전남광주통합특별시 영광군 영광읍 신남로 265,061-350-3000,061-350-3080,35.274959355007304,126.5108758767997,전남광주통합특별시
A2602088,의료법인남우의료재단 진도전남병원,G007,지역응급의료기관,전남광주통합특별시 진도군 진도읍 남문길 12-11 (진도전남병원),061544-7933,061-543-7119,34.479273813,126.2651105783,전남광주통합특별시
A2600017,의료법인목포구암의료재단목포중앙병원,G006,지역응급의료센터,전남광주통합특별시 목포시 영산로 627 (석현동),061-280-3000,061-280-3119,34.8208073192579,126.421380872161,전남광주통합특별시
A2600066,의료법인삼호의료재단벌교삼호병원,G007,지역응급의료기관,전남광주통합특별시 보성군 벌교읍 남하로 12,061-859-5000,061-859-5119,34.833846754024535,127.34573228719377,전남광주통합특별시
A2600051,의료법인신안대우병원,G007,지역응급의료기관,전남광주통합특별시 신안군 비금면 송치길 155-11,061-262-3301,061-262-3309,34.722263099542104,125.93256566497465,전남광주통합특별시
A2600018,의료법인영성의료재단고흥종합병원,G007,지역응급의료기관,전남광주통합특별시 고흥군 고흥읍 고흥로 1935,061-832-1911,061-830-3118,34.620393082853,127.293713733344,전남광주통합특별시
A2600021,의료법인우범의료재단장흥종합병원,G007,지역응급의료기관,전남광주통합특별시 장흥군 장흥읍 흥성로 74,061-862-8300,061-860-1119,34.67726071666993,126.91093606650924,전남광주통합특별시
A2600090,의료법인인성의료재단함평성심병원,G009,응급실운영신고기관,"전남광주통합특별시 함평군 함평읍 영수길 132, 함평성심병원",061-624-0001,061-324-0072,35.061886111111114,126.51980555555555,전남광주통합특별시
A2600068,의료법인장호의료재단녹동현대병원,G007,지역응급의료기관,전남광주통합특별시 고흥군 도양읍 차경구렁목길 215,061-840-1200,061-840-1119,34.5461939078177,127.14569777683869,전남광주통합특별시
A2600005,의료법인한국의료재단한국병원,G007,지역응급의료기관,전남광주통합특별시 순천시 우명길 42 (연향동),061-740-5000,061-740-5119,34.947741459842966,127.51235838977138,전남광주통합특별시
A2600027,의료법인한마음의료재단여수제일병원,G007,지역응급의료기관,"전남광주통합특별시 여수시 쌍봉로 70 (학동, (학동))",061-689-8123,061-689-8119,34.766166666666656,127.66355833333331,전남광주통합특별시
A2600007,의료법인해민의료재단세안종합병원,G009,응급실운영신고기관,전남광주통합특별시 목포시 고하대로 795-2 (연산동),061-260-6700,061-260-6666,34.817030098221025,126.38033941552499,전남광주통합특별시
A2600035,의료법인행복나눔의료재단장성병원,G007,지역응급의료기관,전남광주통합특별시 장성군 장성읍 역전로 171,061-390-9000,061-390-9119,35.305871659607845,126.78361958777766,전남광주통합특별시
A2600009,의료법인행촌의료재단해남종합병원,G007,지역응급의료기관,전남광주통합특별시 해남군 해남읍 해남로 45,061-536-4116,061-530-0119,34.571547222222215,126.61268333333334,전남광주통합특별시
A2600024,의료법인현경의료재단광양서울병원,G007,지역응급의료기관,전남광주통합특별시 광양시 진등길 93 (마동),061-798-9800,061-798-9819,34.957912006875524,127.69055714590516,전남광주통합특별시
A2600037,장흥우리병원,G007,지역응급의료기관,전남광주통합특별시 장흥군 장흥읍 흥성로 83,061-862-6262,061-860-0119,34.67838230801459,126.91109914454887,전남광주통합특별시
A1500002,전남대학교병원,G001,권역응급의료센터,전남광주통합특별시 동구 제봉로 42 (학동),1899-0000,062-220-6801,35.141852541291165,126.92158688926376,전남광주통합특별시
A2600050,전라남도강진의료원,G007,지역응급의료기관,전남광주통합특별시 강진군 강진읍 탐진로 5,061-433-2167,061-430-1109,34.63681860822126,126.75789950922355,전남광주통합특별시
